FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,33,KG,4000,4024,4000,21830,89954783
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,33,KG,1500,1500,1500,1140,4697507
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,33,KG,150,150,150,26,106312
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,67,M3,8,1000,1000,1230,5093959
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,2,23,23,75,310607
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,60,60,60,81,333770
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,82,M2,20,950,950,2065,8548619
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,82,M2,20,1000,1000,440,1813073
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,1,5,5,46,190373
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,33,KG,20,20,20,65,269193
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,11,322,322,770,3188901
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,24,209,204,3637,14985047
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,10,88,86,3241,13353982
2310,87,200,CUW,2,BAQ,8,7,467,1,199,1,8,2,8,11,U,1,5,5,69,285559
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,1,47,33,KG,20520,22032,20520,10800,45591012
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,8093,8093,8093,2810,11578942
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,60,79,60,208,882942
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,11000,11000,11000,8384,36777757
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,960,960,960,360,1490915
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,390,524,390,1178,5004897
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,200,200,200,220,911115
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,105,142,105,584,2480566
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,114,151,114,310,1315066
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,12042,16127,12042,30994,131692954
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,480,651,480,1070,4546430
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,2174,2896,2174,5896,25052529
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,2500,3788,2500,1624,7123936
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,61,L,11376,15269,11376,7508,31901152
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,1500,1500,1500,750,3106073
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,4,6,4,1,4387
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,54,33,KG,1350,1350,1350,1250,5176788
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,3295,3295,3295,275,1138893
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,50,76,50,12,52640
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,615,932,615,880,3860261
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,2410,3651,2410,772,3386502
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,30,120,120,510,2112129
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,70,40,40,221,914800
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,15,3030,2000,1485,6514190
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,6,12,12,848,3719010
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,2,16,16,1722,7553829
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,6,455,300,156,684319
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,3,5,3,25,109667
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,23678,23759,23678,19235,78109659
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,1300,1970,1300,111,486919
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,300,15,15,4,15530
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,1,55,55,150,621215
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,64,97,64,2385,10462184
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,152,1901,1255,3580,15704243
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,1,15,15,137,567376
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,1,660,660,2910,12765181
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,46,150,150,345,1428793
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,190,2850,2850,18498,76606640
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,3,273,180,291,1276518
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,3600,3600,3600,2880,11927318
2310,87,200,CUW,2,BAQ,8,7,607,1,198,1,8,2,8,11,U,4680,3800,3800,3390,14039448
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,2380,2380,2380,5441,23123225
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,750,750,750,2702,11191221
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,210,210,210,1969,8154144
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,60,60,60,582,2409484
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,61,L,24086,26138,24138,13404,56600428
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,1040,1040,1040,719,2976736
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,11,U,460,9840,9840,14545,61810757
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,67,M3,25,2160,2160,2570,10589993
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,11,U,1,400,400,524,2228548
2310,87,200,CUW,2,BAQ,8,7,607,1,199,1,8,2,8,11,U,525,443,443,1273,5271378
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,33,KG,160,160,160,1832,7750853
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,67,M3,16,20665,20653,4088,17300420
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,33,KG,4,4,4,10,42320
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,2,22,22,243,1026253
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,1,1,8,31740
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,22,22,70,296238
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,1,1,10,42320
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,6,6,38,158699
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,1,1,10,42320
2310,87,200,CUW,2,BAQ,11,7,607,1,198,1,8,2,11,11,U,1,8,8,225,952193
2310,87,200,CUW,2,BAQ,47,7,467,1,198,1,8,2,47,33,KG,3402,3509,3402,4350,17924697
2310,87,200,CUW,2,BAQ,47,7,467,1,198,1,8,2,47,33,KG,1500,1547,1500,2218,9139535
2310,87,200,CUW,2,BAQ,47,7,467,1,198,1,8,2,47,33,KG,13500,13924,13500,20880,86038546
2310,87,200,CUW,2,BAQ,68,0,200,1,198,1,8,2,68,67,M3,1,753,753,1048,4598360
2310,87,200,CUW,2,BAQ,70,4,434,1,199,1,8,2,70,33,KG,121530,131530,121530,25371,107800699
2310,87,200,CUW,2,BAQ,70,7,467,1,198,1,8,2,70,33,KG,13590,13590,13590,5432,22383208
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,2,2,8,33,KG,23000,23828,23000,29292,122646274
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,1,8,33,KG,24310,24910,24310,307607,1330144759
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,1,8,33,KG,701,922,701,29289,128011962
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,21060,21170,21060,44132,185421922
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,354,424,354,69705,295468191
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,148,312,148,25686,109139559
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,24610,24610,24610,19688,86364562
2310,87,211,CHL,2,BAQ,8,0,580,1,198,1,8,2,8,11,U,1,1300,1300,7680,31909939
2310,87,211,CHL,2,BAQ,8,0,580,1,199,1,2,2,8,33,KG,22230,24008,22230,33621,140771840
2310,87,211,CHL,2,BAQ,8,0,580,1,199,1,8,2,8,33,KG,20880,20990,20880,28076,117962156
2310,87,211,CHL,2,BAQ,8,0,580,1,199,1,8,2,8,33,KG,29296,29506,29296,20616,88287787
2310,87,211,CHL,2,BAQ,8,0,580,1,199,1,8,2,8,11,U,7549,19276,18388,29402,128977279
2310,87,211,CHL,2,BAQ,20,0,580,1,198,1,8,2,20,33,KG,64536,64536,64536,64496,272306861
2310,87,211,CHL,2,BAQ,54,0,580,1,198,1,8,2,54,33,KG,33000000,33000000,33000000,3999465,16212871644
2310,87,211,CHL,3,BOG,8,1,211,1,198,1,8,2,8,33,KG,200,240,200,27851,117591033
2310,87,211,CHL,3,BOG,8,1,211,1,104,2,8,2,8,33,KG,18,35,18,199,840196
2310,87,211,CHL,3,BOG,8,9,249,1,198,1,8,1,8,33,KG,88,162,88,2390,10069281
2310,87,211,CHL,3,BOG,8,9,249,1,198,1,8,2,8,33,KG,1715,1801,1715,98677,417599712
2310,87,211,CHL,3,BOG,47,9,249,1,198,1,8,2,47,33,KG,15,18,15,41842,175800166
2310,87,211,CHL,3,BOG,47,9,249,1,198,1,8,2,47,33,KG,5,6,5,7453,31315264
2310,87,211,CHL,6,CTG,5,1,351,1,198,1,8,2,5,61,L,62306,69079,67650,26464,111477915
2310,87,211,CHL,6,CTG,8,1,351,1,199,1,8,2,8,33,KG,20280,20390,20280,43887,186508043
2310,87,211,CHL,6,CTG,8,3,23,1,198,1,8,1,8,33,KG,1332,1836,1332,46379,195439715
2310,87,211,CHL,6,CTG,8,3,23,1,198,1,8,2,8,61,L,6843,8896,6843,31104,129235254
2310,87,211,CHL,6,CTG,8,3,23,1,199,1,8,2,8,33,KG,41600,41820,41600,89121,378740275
2310,87,211,CHL,6,CTG,8,4,434,1,198,1,8,1,8,11,U,2565,43366,42466,117662,499947665
2310,87,211,CHL,6,CTG,8,4,464,1,198,1,8,2,8,33,KG,20760,20870,20760,45749,191553405
2310,87,211,CHL,6,CTG,8,7,467,1,198,1,8,1,8,33,KG,1818,2538,1818,44280,186954145
2310,87,211,CHL,6,CTG,8,7,467,1,198,1,8,2,8,33,KG,182000,187110,182000,131950,557804111
2310,87,215,CHN,2,BAQ,5,0,580,1,198,1,8,2,5,33,KG,22110,22150,22110,183390,777364651
2310,87,215,CHN,2,BAQ,5,7,607,1,198,1,8,2,5,33,KG,19702,19720,19702,158725,643432407
2310,87,215,CHN,2,BAQ,5,7,607,1,198,1,8,2,5,33,KG,88996,89100,88996,589558,2485612448
2310,87,215,CHN,2,BAQ,5,7,607,1,199,1,8,2,5,33,KG,40236,40250,40236,292116,1213725409
2310,87,215,CHN,2,BAQ,8,0,580,1,199,1,8,2,8,33,KG,48000,53048,48000,543965,2305786040
2310,87,215,CHN,2,BAQ,8,7,467,1,198,1,8,2,8,11,U,937660,2834,2518,41809,177646441
2310,87,215,CHN,2,BAQ,8,7,467,1,107,2,8,2,8,11,U,32060,67,58,1703,7236047
2310,87,215,CHN,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,320880,321105,320880,2414038,10198572786
2310,87,215,CHN,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,76979,77093,76979,414347,1764136151
2310,87,215,CHN,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,112827,112843,112827,185040,780691998
2310,87,215,CHN,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,339614,339822,339614,2598839,11059850526
2310,87,215,CHN,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,20116,20150,20116,110025,466378496
2310,87,215,CHN,2,BAQ,8,7,607,1,199,1,8,2,8,33,KG,91178,91178,91178,151432,640965426
2310,87,215,CHN,2,BAQ,13,0,580,1,199,1,8,2,13,33,KG,543890,543890,543890,390503,1622909862
2310,87,215,CHN,2,BAQ,20,7,607,1,198,1,7,2,20,67,M3,30,18030,18030,8770,37263730
2310,87,215,CHN,2,BAQ,20,7,607,1,198,1,8,2,8,33,KG,200099,200787,200099,54461,231571840
2310,87,215,CHN,2,BAQ,20,7,607,1,199,1,8,2,8,33,KG,432602,434150,432602,114118,492660201
2310,87,215,CHN,2,BAQ,47,7,607,1,199,1,8,2,47,67,M3,49,52900,52900,17083,74935646
2310,87,215,CHN,2,BAQ,68,7,607,1,198,1,8,2,68,33,KG,102660,115260,102660,34070,148157008
2310,87,215,CHN,2,BAQ,68,7,607,1,199,1,8,2,68,33,KG,175370,198875,175370,66299,284204903
2310,87,215,CHN,6,CTG,5,3,23,1,198,1,8,2,5,33,KG,22700,22730,22700,117846,499531517
2310,87,215,CHN,6,CTG,8,3,23,1,198,1,8,2,8,33,KG,21022,21027,21022,162149,658459118
2310,87,215,CHN,6,CTG,8,3,23,1,198,1,8,2,8,33,KG,22098,22126,22098,114443,475503341
2310,87,215,CHN,6,CTG,8,4,434,1,198,1,8,2,8,33,KG,42133,42143,42133,334255,1415754813
2310,87,215,CHN,6,CTG,8,4,434,1,199,1,8,2,8,33,KG,103539,103609,103539,831635,3517189109
2310,87,215,CHN,6,CTG,8,4,434,1,199,1,8,2,8,33,KG,41208,41266,41208,222628,945944587
2310,87,215,CHN,6,CTG,13,1,351,1,198,1,8,2,13,33,KG,47000,52665,47000,10011,42352637
2310,87,215,CHN,6,CTG,68,1,351,1,199,1,8,2,68,33,KG,49480,54705,49480,17327,73444731
2310,87,218,TWN,2,BAQ,8,7,607,1,198,1,8,1,8,82,M2,9510,67790,65852,44340,188537671
2310,87,218,TWN,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,27336,27336,27336,51938,220686262
2310,87,218,TWN,2,BAQ,8,7,607,1,198,1,8,2,8,33,KG,20037,20037,20037,30382,128532997
2310,87,218,TWN,2,BAQ,8,7,607,1,199,1,8,1,8,82,M2,6644,46575,45269,30240,127933689
2310,87,239,ECU,2,BAQ,8,0,580,1,198,1,1,1,8,11,U,10800,10599,9519,93744,395795605
2310,87,239,ECU,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,9026,12022,9026,108157,447924645
2310,87,239,ECU,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,3115,4148,3115,25920,107345866
2310,87,239,ECU,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,135000,135878,135000,89955,379067671
2310,87,239,ECU,2,BAQ,8,0,580,1,198,1,8,2,8,33,KG,66632,68522,66632,102582,416569038
2310,87,239,ECU,2,BAQ,8,7,607,1,198,1,1,1,8,11,U,11520,16435,14515,157018,667652967
2310,87,239,ECU,2,BAQ,8,7,607,1,199,1,1,1,8,11,U,3504,3120,2782,29561,125696713
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,1,8,33,KG,417,440,417,16553,72160669
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,1,8,33,KG,429,436,429,20329,88621763
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,1,8,33,KG,194,200,194,18010,78512794
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,1,8,33,KG,211,214,211,11537,50293395
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,2,8,33,KG,903,944,903,13930,60726660
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,2,8,33,KG,326,352,326,6739,29378607
2310,87,239,ECU,2,BAQ,8,9,169,1,198,1,8,2,8,33,KG,1416,1490,1416,66544,290090562
2310,87,239,ECU,2,BAQ,68,9,239,1,198,1,8,2,68,67,M3,4,2501,2501,3481,14727007
2310,87,239,ECU,3,BOG,8,9,239,1,198,1,8,2,8,11,U,1,1,1,9600,38916096
2310,87,239,ECU,3,BOG,8,9,249,1,198,1,8,1,8,33,KG,1124,1433,1124,37936,162845772
2310,87,239,ECU,3,BOG,8,9,249,1,198,1,8,2,8,11,U,1,2,2,8000,33711760
2310,87,239,ECU,3,BOG,8,9,249,1,199,1,8,1,8,33,KG,187,284,187,13042,55055073
2310,87,239,ECU,6,CTG,8,4,434,1,198,1,1,1,8,11,U,406,776,693,7015,29618890
2310,87,239,ECU,6,CTG,8,4,434,1,198,1,1,1,8,11,U,7661,2686,2400,28327,119599270
2310,87,239,ECU,6,CTG,8,4,434,1,198,1,1,1,8,11,U,126,374,334,3172,13393821
2310,87,239,ECU,6,CTG,8,4,434,1,198,1,8,1,8,33,KG,120000,126000,120000,285325,1251623765
2310,87,239,ECU,6,CTG,8,4,434,1,199,1,8,2,8,33,KG,324000,326106,324000,217267,931214921
2310,87,239,ECU,6,CTG,8,7,467,1,198,1,8,1,8,11,U,4562,77225,75425,217507,921980098
2310,87,239,ECU,6,CTG,8,7,467,1,199,1,8,1,8,11,U,7644,129338,126339,351949,1465059727
2310,87,239,ECU,6,CTG,8,7,607,1,198,1,8,1,8,33,KG,24000,25200,24000,65081,285488219
2310,87,239,ECU,6,CTG,8,7,827,1,199,1,8,2,8,33,KG,22120,22230,22120,96443,405208998
2310,87,239,ECU,6,CTG,11,4,434,1,198,1,8,2,13,33,KG,3119,3496,3119,43185,189437473
2310,87,239,ECU,6,CTG,11,4,434,1,198,1,8,2,13,33,KG,8488,9514,8488,109066,478434187
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,975,1217,975,24525,104225838
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,885,1082,885,79514,346208753
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,806,994,806,45768,192608167
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,259,361,259,30511,126772662
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,1628,2277,1628,332419,1449145470
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,2102,2460,2102,462610,1952076849
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,1,8,33,KG,30704,35270,30704,508537,2125403528
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,48,69,48,3079,12502727
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,1776,2149,1776,106313,450115662
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,1938,2192,1938,14747,61747302
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,1186,1547,1186,285223,1193381619
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,385,500,385,24075,103306711
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,114,143,114,5826,25397472
2310,87,239,ECU,37,IPI,8,9,169,1,198,1,8,2,8,33,KG,20954,24786,20954,530100,2262713530
2310,87,239,ECU,37,IPI,8,9,169,1,199,1,8,1,8,33,KG,96,109,96,9777,42623292
2310,87,239,ECU,37,IPI,8,9,169,1,199,1,8,1,8,33,KG,8420,10008,8420,158857,692521511
2310,87,242,SLV,2,BAQ,8,0,580,1,198,1,8,1,8,33,KG,434,576,434,12470,52858460
2310,87,242,SLV,2,BAQ,8,0,580,1,199,1,8,1,8,33,KG,71,93,71,2100,9211986
2310,87,242,SLV,2,BAQ,11,0,580,1,198,1,8,2,11,33,KG,840,1471,840,16165,66947541
2310,87,242,SLV,6,CTG,11,1,741,1,198,1,8,2,11,33,KG,6465,6757,6465,9750,41262215
2310,87,242,SLV,6,CTG,17,1,741,1,198,1,8,2,17,33,KG,480,764,480,6067,25780510
2310,87,242,SLV,6,CTG,17,1,741,1,198,1,8,2,17,33,KG,552,878,552,14595,62013475
2310,87,242,SLV,6,CTG,66,1,741,1,198,1,8,2,66,33,KG,2767,3031,2767,10661,45296804
2310,87,245,ESP,2,BAQ,5,0,580,1,199,1,8,2,5,33,KG,24700,24850,24700,64112,279489853
2310,87,245,ESP,2,BAQ,47,0,580,1,199,1,8,2,47,67,M3,41,48260,48260,14417,59704926
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,20,2,2,80,339977
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,95,12,12,350,1487399
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,35,4,4,115,488717
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,120,15,15,52,220985
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,232,29,29,66,280693
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,36,4,4,10,42497
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,33,KG,20,20,20,88,373974
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,33,KG,11,11,11,9,38247
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,10,1,1,30,127491
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,15,2,2,75,318728
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,4,0,0,20,84994
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,10,1,1,50,212486
2310,87,245,ESP,3,BOG,8,9,249,1,2,2,8,2,8,11,U,50,6,6,5,21249
2310,87,245,ESP,6,CTG,5,2,472,1,198,1,8,2,5,33,KG,46194,46250,46194,61409,259555847
2310,87,245,ESP,6,CTG,8,2,472,1,198,1,8,1,8,11,U,1304,24309,23649,65008,263986437
2310,87,245,ESP,6,CTG,8,2,472,1,198,1,8,2,8,61,L,78060,87100,81494,63987,259839355
2310,87,245,ESP,6,CTG,8,2,472,1,198,1,8,2,8,61,L,55884,101530,53678,56208,246563982
2310,87,245,ESP,6,CTG,8,2,472,1,198,1,8,2,8,33,KG,27726,27754,27726,59706,261911633
2310,87,245,ESP,6,CTG,8,3,23,1,198,1,8,2,8,33,KG,21860,21918,21860,137772,581589596
2310,87,245,ESP,6,CTG,8,4,434,1,198,1,8,2,8,33,KG,49858,49936,49858,60932,255124443
2310,87,245,ESP,6,CTG,11,7,827,1,198,1,8,2,11,11,U,4,8000,7000,38300,168009078
2310,87,245,ESP,6,CTG,54,2,472,1,199,1,8,2,54,33,KG,26741,26755,26741,36398,149984305
2310,87,247,SVN,2,BAQ,47,0,580,1,198,1,8,2,47,67,M3,25,14710,14710,18950,80107772
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,1,5,33,KG,436463,515562,436463,438776,1855859709
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,1,5,33,KG,58770,63880,58770,72341,305779408
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,11,U,177344,3519,3072,32358,131171566
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,8,11,U,165552,7940,6948,29964,126804845
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,1957,2090,1957,7099,30319263
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,86332,91540,86332,69660,295278291
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,978,1044,978,3006,12489750
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,978,1046,978,2687,11165986
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,3410,4438,3410,4365,17985023
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,34,44,34,1323,5453146
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,1124,1463,1124,6156,25368391
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,267,348,267,915,3772057
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,1050,1367,1050,6725,27709933
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,400,521,400,1848,7615730
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,19,25,19,165,681262
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,290,377,290,828,3411873
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,374,487,374,1012,4168007
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,67,87,67,411,1693163
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,3270,3492,3270,7697,32578209
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,8704,9294,8704,16990,72265979
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,47860,51140,47860,131849,558500180
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,61,L,1440,1874,1440,1304,5372464
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,78,102,78,297,1222547
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,61,L,1600,2082,1600,708,2917399
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,61,L,5100,6638,5100,7483,30834599
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,180,234,180,570,2348753
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,33,KG,2,3,2,1,4121
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,11,U,1,256,245,2912,11999245
2310,87,249,USA,2,BAQ,5,1,221,1,198,1,8,2,5,11,U,790,26,20,190,781270
2310,87,249,USA,2,BAQ,5,1,221,1,199,1,8,2,5,33,KG,978,1044,978,3431,15049753
2310,87,249,USA,2,BAQ,5,1,221,1,199,1,8,2,5,33,KG,2106,2247,2106,3722,16325569
2310,87,249,USA,2,BAQ,5,1,221,1,199,1,8,2,5,33,KG,17898,19100,17898,49422,216798519
2310,87,249,USA,2,BAQ,5,4,434,1,198,1,8,1,5,33,KG,28774,40835,28774,30606,131240860
2310,87,249,USA,2,BAQ,5,4,434,1,198,1,8,1,5,33,KG,14720,16000,14720,18560,78874618
